account_id,customer_id,account_type,currency_code,balance,opened_date,status
1913,1194,investment,USD,0,"2021-07-25 00:00:00",active
1914,1194,loan,INR,0,"2022-01-20 00:00:00",active
1915,1195,loan,INR,0,"2021-04-25 00:00:00",active
1916,1196,checking,USD,0,"2022-03-16 00:00:00",active
1917,1196,loan,INR,0,"2022-10-09 00:00:00",active
1918,1197,investment,USD,0,"2023-03-30 00:00:00",active
1919,1197,loan,EUR,0,"2024-01-27 00:00:00",active
1920,1198,loan,GBP,0,"2025-01-13 00:00:00",active
1921,1199,loan,EUR,0,"2025-03-08 00:00:00",active
1922,1199,loan,INR,0,"2023-11-24 00:00:00",active
1923,1199,investment,GBP,0,"2024-04-01 00:00:00",active
1924,1200,investment,EUR,0,"2023-06-10 00:00:00",active
1925,1201,loan,GBP,0,"2023-08-11 00:00:00",active
1926,1201,savings,EUR,0,"2022-08-15 00:00:00",active
1927,1201,savings,INR,0,"2023-02-26 00:00:00",active
1928,1202,investment,USD,0,"2021-09-14 00:00:00",active
1929,1203,savings,GBP,0,"2024-05-04 00:00:00",active
1930,1204,investment,USD,0,"2023-06-04 00:00:00",active
1931,1205,loan,USD,0,"2021-01-09 00:00:00",active
1932,1206,investment,GBP,0,"2022-12-23 00:00:00",active
1933,1206,savings,USD,0,"2024-12-30 00:00:00",active
1934,1206,investment,USD,0,"2025-03-08 00:00:00",active
1935,1207,investment,GBP,0,"2023-05-31 00:00:00",active
1936,1207,savings,INR,0,"2025-02-08 00:00:00",active
1937,1208,checking,INR,0,"2024-01-29 00:00:00",active
1938,1208,loan,USD,0,"2021-11-23 00:00:00",active
1939,1209,savings,INR,0,"2025-02-23 00:00:00",active
1940,1210,loan,GBP,0,"2023-05-12 00:00:00",active
1941,1211,investment,INR,0,"2023-01-14 00:00:00",active
1942,1211,checking,USD,0,"2023-08-08 00:00:00",active
1943,1212,checking,USD,0,"2022-10-28 00:00:00",active
1944,1212,loan,EUR,0,"2023-06-18 00:00:00",active
1945,1213,savings,EUR,0,"2024-05-25 00:00:00",active
1946,1214,checking,EUR,0,"2024-03-20 00:00:00",active
1947,1215,savings,EUR,0,"2023-02-10 00:00:00",active
1948,1215,loan,USD,0,"2021-07-09 00:00:00",active
1949,1215,savings,GBP,0,"2022-03-29 00:00:00",active
1950,1216,investment,GBP,0,"2020-12-30 00:00:00",active
1951,1217,loan,INR,0,"2022-08-30 00:00:00",active
1952,1217,loan,INR,0,"2021-04-27 00:00:00",active
1953,1217,investment,EUR,0,"2024-04-08 00:00:00",active
1954,1218,checking,GBP,0,"2023-03-02 00:00:00",active
1955,1219,checking,EUR,0,"2021-06-28 00:00:00",active
1956,1219,loan,EUR,0,"2021-05-27 00:00:00",active
1957,1220,loan,USD,0,"2021-10-20 00:00:00",active
1958,1221,savings,GBP,0,"2025-06-26 00:00:00",active
1959,1221,loan,EUR,0,"2022-12-09 00:00:00",active
1960,1221,loan,EUR,0,"2023-06-14 00:00:00",active
1961,1222,checking,USD,0,"2024-11-06 00:00:00",active
1962,1223,loan,GBP,0,"2025-02-22 00:00:00",active
1963,1223,loan,INR,0,"2020-12-08 00:00:00",active
1964,1223,loan,GBP,0,"2020-09-03 00:00:00",active
1965,1224,savings,GBP,0,"2022-04-07 00:00:00",active
1966,1224,loan,INR,0,"2021-09-26 00:00:00",active
1967,1225,checking,USD,0,"2022-12-16 00:00:00",active
1968,1225,savings,EUR,0,"2023-06-25 00:00:00",active
1969,1226,loan,USD,0,"2024-11-02 00:00:00",active
1970,1226,savings,USD,0,"2024-10-23 00:00:00",active
1971,1226,checking,INR,0,"2024-10-05 00:00:00",active
1972,1227,checking,INR,0,"2022-06-27 00:00:00",active
1973,1228,investment,INR,0,"2024-05-07 00:00:00",active
1974,1229,investment,INR,0,"2022-06-03 00:00:00",active
1975,1229,loan,INR,0,"2020-12-07 00:00:00",active
1976,1230,loan,USD,0,"2025-04-11 00:00:00",active
1977,1230,loan,INR,0,"2022-09-29 00:00:00",active
1978,1231,loan,GBP,0,"2024-02-18 00:00:00",active
1979,1231,savings,GBP,0,"2025-05-23 00:00:00",active
1980,1231,investment,EUR,0,"2024-01-03 00:00:00",active
1981,1232,checking,USD,0,"2021-09-24 00:00:00",active
1982,1232,investment,GBP,0,"2020-10-20 00:00:00",active
1983,1232,investment,GBP,0,"2020-08-30 00:00:00",active
1984,1233,savings,USD,0,"2021-02-05 00:00:00",active
1985,1234,savings,GBP,0,"2021-01-11 00:00:00",active
1986,1234,savings,INR,0,"2024-12-09 00:00:00",active
1987,1234,investment,USD,0,"2024-07-06 00:00:00",active
1988,1235,loan,INR,0,"2024-11-05 00:00:00",active
1989,1235,investment,INR,0,"2021-08-05 00:00:00",active
1990,1235,loan,USD,0,"2024-05-26 00:00:00",active
1991,1236,loan,EUR,0,"2024-11-12 00:00:00",active
1992,1237,checking,USD,0,"2023-07-26 00:00:00",active
1993,1237,loan,GBP,0,"2024-03-02 00:00:00",active
1994,1237,checking,INR,0,"2021-12-14 00:00:00",active
1995,1238,savings,USD,0,"2025-03-19 00:00:00",active
1996,1238,savings,EUR,0,"2022-07-17 00:00:00",active
1997,1238,investment,INR,0,"2025-02-22 00:00:00",active
1998,1239,savings,USD,0,"2025-06-13 00:00:00",active
1999,1239,checking,USD,0,"2024-02-28 00:00:00",active
2000,1240,savings,GBP,0,"2024-07-27 00:00:00",active
2001,1240,investment,EUR,0,"2022-06-07 00:00:00",active
2002,1240,loan,INR,0,"2023-05-18 00:00:00",active
2003,1241,investment,USD,0,"2021-11-11 00:00:00",active
2004,1241,investment,INR,0,"2022-02-17 00:00:00",active
2005,1242,checking,USD,0,"2022-02-18 00:00:00",active
2006,1242,savings,INR,0,"2022-05-23 00:00:00",active
2007,1242,investment,EUR,0,"2022-02-11 00:00:00",active
2008,1243,investment,EUR,0,"2023-07-29 00:00:00",active
2009,1243,savings,GBP,0,"2021-01-01 00:00:00",active
2010,1244,checking,INR,0,"2021-05-09 00:00:00",active
2011,1244,savings,EUR,0,"2022-02-04 00:00:00",active
2012,1244,investment,USD,0,"2024-07-25 00:00:00",active
2013,1245,loan,USD,0,"2024-12-25 00:00:00",active
2014,1246,investment,EUR,0,"2022-08-27 00:00:00",active
2015,1246,savings,INR,0,"2024-12-04 00:00:00",active
2016,1247,investment,EUR,0,"2021-01-16 00:00:00",active
2017,1248,investment,EUR,0,"2022-07-26 00:00:00",active
2018,1249,savings,GBP,0,"2021-11-11 00:00:00",active
2019,1250,loan,USD,0,"2023-10-15 00:00:00",active
2020,1251,savings,USD,0,"2024-05-12 00:00:00",active
2021,1251,savings,GBP,0,"2025-01-02 00:00:00",active
2022,1251,savings,INR,0,"2023-10-20 00:00:00",active
2023,1252,investment,INR,0,"2023-10-24 00:00:00",active
2024,1252,savings,USD,0,"2022-12-14 00:00:00",active
2025,1253,investment,USD,0,"2024-05-07 00:00:00",active
2026,1253,investment,INR,0,"2024-05-15 00:00:00",active
2027,1253,loan,EUR,0,"2023-01-28 00:00:00",active
2028,1254,investment,USD,0,"2023-04-27 00:00:00",active
2029,1254,investment,GBP,0,"2020-11-18 00:00:00",active
2030,1254,savings,INR,0,"2023-02-07 00:00:00",active
2031,1255,loan,USD,0,"2025-05-31 00:00:00",active
2032,1256,loan,INR,0,"2021-11-19 00:00:00",active
2033,1256,investment,INR,0,"2024-11-30 00:00:00",active
2034,1256,savings,USD,0,"2022-10-14 00:00:00",active
