transaction_id,account_id,type,amount,currency_code,related_account_id,timestamp,description
307,18,payment,-349.14,USD,NULL,"2022-06-30 20:07:57","Auto-generated payment"
308,18,withdrawal,-400.17,USD,NULL,"2024-12-18 12:47:16","Auto-generated withdrawal"
309,18,payment,-750.00,USD,NULL,"2021-09-18 19:11:12","Auto-generated payment"
310,18,payment,-28.28,USD,NULL,"2023-02-22 02:34:58","Auto-generated payment"
311,18,withdrawal,-494.42,USD,NULL,"2024-11-15 11:45:02","Auto-generated withdrawal"
312,18,payment,-642.79,USD,NULL,"2025-05-25 12:48:50","Auto-generated payment"
313,19,deposit,4473.77,USD,NULL,"2021-02-02 07:49:39","Auto-generated deposit"
314,19,withdrawal,-513.19,USD,NULL,"2022-11-22 16:43:05","Auto-generated withdrawal"
315,19,deposit,2557.73,USD,NULL,"2023-12-11 14:39:46","Auto-generated deposit"
316,19,payment,-257.38,USD,NULL,"2023-12-01 16:45:20","Auto-generated payment"
317,19,deposit,2836.64,USD,NULL,"2023-10-23 03:58:26","Auto-generated deposit"
318,19,payment,-409.25,USD,NULL,"2025-01-16 20:45:18","Auto-generated payment"
319,19,exchange,773.46,USD,NULL,"2024-11-17 22:29:55","Auto-generated exchange"
320,19,deposit,2504.66,USD,NULL,"2024-04-25 21:51:38","Auto-generated deposit"
321,19,transfer,-1823.28,USD,1596,"2021-08-09 21:21:43","Auto-generated transfer"
322,1596,transfer,1823.28,USD,19,"2021-08-09 21:21:48","Auto-generated transfer"
323,19,exchange,-932.31,USD,NULL,"2023-03-08 21:35:27","Auto-generated exchange"
324,19,payment,-946.22,USD,NULL,"2022-10-14 16:47:20","Auto-generated payment"
325,19,deposit,937.76,USD,NULL,"2024-06-24 11:31:44","Auto-generated deposit"
326,19,deposit,1798.36,USD,NULL,"2023-04-30 20:30:26","Auto-generated deposit"
327,19,withdrawal,-86.97,USD,NULL,"2025-01-09 03:26:17","Auto-generated withdrawal"
328,19,withdrawal,-822.42,USD,NULL,"2025-03-23 06:08:06","Auto-generated withdrawal"
329,19,payment,-717.40,USD,NULL,"2023-11-16 13:34:16","Auto-generated payment"
330,19,transfer,-1817.35,USD,1624,"2022-07-25 03:35:37","Auto-generated transfer"
331,1624,transfer,1817.35,USD,19,"2022-07-25 03:35:42","Auto-generated transfer"
332,19,withdrawal,-292.41,USD,NULL,"2024-05-02 15:13:04","Auto-generated withdrawal"
333,19,transfer,-1766.47,USD,789,"2023-03-07 04:12:25","Auto-generated transfer"
334,789,transfer,1766.47,USD,19,"2023-03-07 04:12:30","Auto-generated transfer"
335,20,deposit,1981.09,INR,NULL,"2020-12-21 08:14:09","Auto-generated deposit"
336,20,payment,-385.95,INR,NULL,"2022-02-17 12:09:25","Auto-generated payment"
337,20,withdrawal,-923.02,INR,NULL,"2024-06-12 01:16:29","Auto-generated withdrawal"
338,20,transfer,-384.72,INR,1594,"2022-08-08 17:35:46","Auto-generated transfer"
339,1594,transfer,384.72,INR,20,"2022-08-08 17:35:51","Auto-generated transfer"
340,20,payment,-188.01,INR,NULL,"2021-08-14 12:25:36","Auto-generated payment"
341,20,transfer,-12.73,INR,1792,"2023-07-19 05:42:50","Auto-generated transfer"
342,1792,transfer,12.73,INR,20,"2023-07-19 05:42:55","Auto-generated transfer"
343,20,payment,-37.45,INR,NULL,"2023-01-31 06:31:57","Auto-generated payment"
344,20,withdrawal,-47.53,INR,NULL,"2024-10-19 06:07:42","Auto-generated withdrawal"
345,20,deposit,1522.68,INR,NULL,"2024-02-29 11:51:06","Auto-generated deposit"
346,20,payment,-562.21,INR,NULL,"2022-05-18 01:15:23","Auto-generated payment"
347,20,deposit,2687.00,INR,NULL,"2022-09-23 13:43:15","Auto-generated deposit"
348,20,withdrawal,-226.30,INR,NULL,"2021-11-28 14:32:02","Auto-generated withdrawal"
349,20,withdrawal,-999.57,INR,NULL,"2022-10-10 10:03:06","Auto-generated withdrawal"
350,21,deposit,3136.01,INR,NULL,"2021-05-08 20:17:06","Auto-generated deposit"
351,21,deposit,1218.49,INR,NULL,"2022-06-13 08:07:30","Auto-generated deposit"
352,21,deposit,2459.32,INR,NULL,"2021-12-05 22:09:25","Auto-generated deposit"
353,21,payment,-48.34,INR,NULL,"2024-08-21 03:16:38","Auto-generated payment"
354,21,deposit,1843.04,INR,NULL,"2025-01-28 11:30:42","Auto-generated deposit"
355,21,deposit,2108.25,INR,NULL,"2025-08-03 16:53:12","Auto-generated deposit"
356,21,deposit,2841.79,INR,NULL,"2023-09-21 19:07:00","Auto-generated deposit"
357,21,deposit,2782.41,INR,NULL,"2024-09-29 15:25:48","Auto-generated deposit"
358,21,payment,-67.25,INR,NULL,"2023-03-15 09:48:40","Auto-generated payment"
359,21,exchange,-484.28,INR,NULL,"2024-11-27 08:22:43","Auto-generated exchange"
360,21,exchange,61.93,INR,NULL,"2025-01-24 08:18:08","Auto-generated exchange"
361,21,payment,-387.62,INR,NULL,"2023-08-28 05:14:06","Auto-generated payment"
362,21,payment,-10.77,INR,NULL,"2023-06-20 16:52:22","Auto-generated payment"
363,21,withdrawal,-586.26,INR,NULL,"2023-06-24 19:49:45","Auto-generated withdrawal"
364,21,withdrawal,-821.57,INR,NULL,"2025-03-17 04:12:06","Auto-generated withdrawal"
365,21,withdrawal,-454.36,INR,NULL,"2025-04-26 00:03:15","Auto-generated withdrawal"
366,21,transfer,-1055.33,INR,1761,"2023-03-29 04:42:58","Auto-generated transfer"
367,1761,transfer,1055.33,INR,21,"2023-03-29 04:43:03","Auto-generated transfer"
368,21,deposit,1145.99,INR,NULL,"2024-05-10 01:06:17","Auto-generated deposit"
369,21,deposit,1601.64,INR,NULL,"2023-08-05 13:53:21","Auto-generated deposit"
370,21,withdrawal,-718.01,INR,NULL,"2022-08-01 19:34:18","Auto-generated withdrawal"
371,21,exchange,250.86,INR,NULL,"2021-10-01 12:14:05","Auto-generated exchange"
372,22,deposit,2963.54,GBP,NULL,"2020-11-20 00:12:42","Auto-generated deposit"
373,22,payment,-836.17,GBP,NULL,"2021-12-07 21:41:25","Auto-generated payment"
374,22,deposit,2997.72,GBP,NULL,"2024-01-28 08:42:05","Auto-generated deposit"
375,22,payment,-663.45,GBP,NULL,"2022-03-15 18:08:21","Auto-generated payment"
376,22,deposit,721.33,GBP,NULL,"2024-03-24 08:39:39","Auto-generated deposit"
377,22,payment,-337.59,GBP,NULL,"2024-03-19 16:00:30","Auto-generated payment"
378,22,withdrawal,-917.97,GBP,NULL,"2022-06-03 15:36:00","Auto-generated withdrawal"
379,22,payment,-120.74,GBP,NULL,"2023-02-06 20:10:19","Auto-generated payment"
380,22,withdrawal,-445.74,GBP,NULL,"2024-10-20 10:37:46","Auto-generated withdrawal"
381,22,withdrawal,-697.72,GBP,NULL,"2025-05-25 03:06:00","Auto-generated withdrawal"
382,22,withdrawal,-650.45,GBP,NULL,"2023-12-28 10:13:24","Auto-generated withdrawal"
383,22,deposit,2053.51,GBP,NULL,"2024-09-28 18:20:42","Auto-generated deposit"
384,22,withdrawal,-868.48,GBP,NULL,"2025-02-02 14:36:23","Auto-generated withdrawal"
385,22,withdrawal,-524.52,GBP,NULL,"2024-02-12 21:02:42","Auto-generated withdrawal"
386,22,deposit,627.59,GBP,NULL,"2025-07-17 14:54:50","Auto-generated deposit"
387,22,exchange,-760.33,GBP,NULL,"2025-07-19 03:08:35","Auto-generated exchange"
388,22,payment,-617.66,GBP,NULL,"2025-05-30 21:51:06","Auto-generated payment"
389,22,transfer,-167.67,GBP,97,"2022-02-17 06:03:20","Auto-generated transfer"
390,97,transfer,167.67,GBP,22,"2022-02-17 06:03:25","Auto-generated transfer"
391,22,withdrawal,-407.89,GBP,NULL,"2023-11-15 15:04:07","Auto-generated withdrawal"
392,22,deposit,862.05,GBP,NULL,"2025-03-07 23:00:59","Auto-generated deposit"
393,22,payment,-718.38,GBP,NULL,"2023-02-18 22:01:13","Auto-generated payment"
394,23,deposit,2017.31,GBP,NULL,"2021-06-22 12:49:26","Auto-generated deposit"
395,23,withdrawal,-259.68,GBP,NULL,"2021-09-15 20:41:34","Auto-generated withdrawal"
396,23,withdrawal,-493.33,GBP,NULL,"2023-08-20 15:06:02","Auto-generated withdrawal"
397,23,deposit,1945.02,GBP,NULL,"2024-06-04 08:39:08","Auto-generated deposit"
398,23,payment,-823.46,GBP,NULL,"2021-12-30 21:19:07","Auto-generated payment"
399,23,transfer,-1154.60,GBP,1538,"2022-12-15 21:00:15","Auto-generated transfer"
400,1538,transfer,1154.60,GBP,23,"2022-12-15 21:00:20","Auto-generated transfer"
401,23,exchange,917.94,GBP,NULL,"2023-01-20 06:14:15","Auto-generated exchange"
402,23,withdrawal,-690.89,GBP,NULL,"2022-12-30 21:57:50","Auto-generated withdrawal"
403,23,withdrawal,-219.91,GBP,NULL,"2024-10-06 17:33:43","Auto-generated withdrawal"
404,23,deposit,825.68,GBP,NULL,"2024-12-09 05:19:17","Auto-generated deposit"
405,23,withdrawal,-410.60,GBP,NULL,"2022-03-03 16:17:07","Auto-generated withdrawal"
406,23,payment,-736.01,GBP,NULL,"2023-04-14 14:14:49","Auto-generated payment"
407,23,withdrawal,-444.26,GBP,NULL,"2024-10-30 21:40:27","Auto-generated withdrawal"
408,23,deposit,1437.05,GBP,NULL,"2021-12-25 03:35:52","Auto-generated deposit"
409,23,payment,-151.70,GBP,NULL,"2022-03-23 01:01:36","Auto-generated payment"
410,24,deposit,3236.12,USD,NULL,"2020-10-15 09:21:40","Auto-generated deposit"
411,24,deposit,1189.29,USD,NULL,"2023-11-29 02:30:46","Auto-generated deposit"
412,24,payment,-511.69,USD,NULL,"2024-08-27 13:22:37","Auto-generated payment"
413,24,payment,-423.43,USD,NULL,"2023-06-21 20:13:28","Auto-generated payment"
414,24,exchange,951.92,USD,NULL,"2025-05-22 11:29:00","Auto-generated exchange"
415,24,withdrawal,-24.20,USD,NULL,"2022-09-15 17:22:19","Auto-generated withdrawal"
416,24,withdrawal,-300.80,USD,NULL,"2023-06-12 17:18:48","Auto-generated withdrawal"
417,24,payment,-576.53,USD,NULL,"2022-12-16 19:44:14","Auto-generated payment"
418,24,deposit,2920.60,USD,NULL,"2023-07-17 17:49:30","Auto-generated deposit"
419,24,transfer,-1847.94,USD,1425,"2025-06-14 09:55:12","Auto-generated transfer"
420,1425,transfer,1847.94,USD,24,"2025-06-14 09:55:17","Auto-generated transfer"
421,24,payment,-346.77,USD,NULL,"2022-12-10 17:44:41","Auto-generated payment"
422,24,payment,-267.30,USD,NULL,"2022-09-13 17:13:38","Auto-generated payment"
423,24,withdrawal,-27.10,USD,NULL,"2025-03-22 05:52:59","Auto-generated withdrawal"
424,24,payment,-23.20,USD,NULL,"2023-12-07 13:59:00","Auto-generated payment"
425,25,deposit,2902.76,USD,NULL,"2021-06-08 03:04:08","Auto-generated deposit"
426,25,deposit,2445.05,USD,NULL,"2025-01-19 17:09:42","Auto-generated deposit"
427,25,payment,-479.55,USD,NULL,"2021-09-04 19:57:59","Auto-generated payment"
428,25,withdrawal,-390.96,USD,NULL,"2022-04-22 18:12:31","Auto-generated withdrawal"
429,25,exchange,-17.57,USD,NULL,"2023-09-28 22:27:29","Auto-generated exchange"
430,25,withdrawal,-668.77,USD,NULL,"2023-01-28 01:00:24","Auto-generated withdrawal"
431,25,transfer,-402.11,USD,1460,"2023-09-18 03:19:37","Auto-generated transfer"
432,1460,transfer,402.11,USD,25,"2023-09-18 03:19:42","Auto-generated transfer"
433,25,deposit,1634.62,USD,NULL,"2023-06-11 01:49:03","Auto-generated deposit"
434,25,deposit,1081.77,USD,NULL,"2024-01-19 07:58:40","Auto-generated deposit"
435,25,deposit,2580.67,USD,NULL,"2023-01-03 19:08:50","Auto-generated deposit"
436,25,withdrawal,-802.65,USD,NULL,"2024-10-14 13:29:51","Auto-generated withdrawal"
437,25,payment,-85.57,USD,NULL,"2025-03-24 19:24:11","Auto-generated payment"
438,25,withdrawal,-97.32,USD,NULL,"2022-08-24 22:10:09","Auto-generated withdrawal"
439,25,transfer,-1063.90,USD,1139,"2024-07-24 06:47:40","Auto-generated transfer"
440,1139,transfer,1063.90,USD,25,"2024-07-24 06:47:45","Auto-generated transfer"
441,25,withdrawal,-777.90,USD,NULL,"2022-12-23 14:17:57","Auto-generated withdrawal"
442,25,withdrawal,-166.97,USD,NULL,"2023-05-10 20:49:12","Auto-generated withdrawal"
443,25,payment,-246.71,USD,NULL,"2023-10-08 23:16:38","Auto-generated payment"
444,25,transfer,-550.48,USD,1596,"2021-09-03 04:15:38","Auto-generated transfer"
445,1596,transfer,550.48,USD,25,"2021-09-03 04:15:43","Auto-generated transfer"
446,25,withdrawal,-493.62,USD,NULL,"2021-11-28 22:24:55","Auto-generated withdrawal"
447,25,deposit,2320.27,USD,NULL,"2023-07-25 22:59:05","Auto-generated deposit"
448,26,deposit,2879.78,EUR,NULL,"2021-07-29 18:14:45","Auto-generated deposit"
449,26,deposit,2194.98,EUR,NULL,"2023-01-31 13:52:10","Auto-generated deposit"
450,26,deposit,1221.55,EUR,NULL,"2023-05-23 06:53:52","Auto-generated deposit"
451,26,withdrawal,-622.67,EUR,NULL,"2022-03-12 01:26:21","Auto-generated withdrawal"
452,26,transfer,-895.92,EUR,269,"2023-06-11 18:17:32","Auto-generated transfer"
453,269,transfer,895.92,EUR,26,"2023-06-11 18:17:37","Auto-generated transfer"
454,26,deposit,2733.77,EUR,NULL,"2022-04-17 23:23:26","Auto-generated deposit"
455,26,payment,-102.43,EUR,NULL,"2024-09-07 09:57:10","Auto-generated payment"
456,26,payment,-902.88,EUR,NULL,"2025-05-15 10:42:26","Auto-generated payment"
457,26,payment,-148.30,EUR,NULL,"2025-06-10 00:14:07","Auto-generated payment"
458,26,payment,-112.47,EUR,NULL,"2025-07-03 04:33:18","Auto-generated payment"
459,26,payment,-596.57,EUR,NULL,"2022-12-09 04:44:08","Auto-generated payment"
460,26,payment,-598.79,EUR,NULL,"2023-08-05 20:41:24","Auto-generated payment"
461,26,exchange,279.57,EUR,NULL,"2021-08-19 20:19:29","Auto-generated exchange"
462,26,withdrawal,-994.94,EUR,NULL,"2025-04-13 03:04:00","Auto-generated withdrawal"
463,26,payment,-677.03,EUR,NULL,"2025-01-25 07:31:45","Auto-generated payment"
464,26,payment,-400.91,EUR,NULL,"2024-11-17 13:02:27","Auto-generated payment"
465,26,exchange,396.83,EUR,NULL,"2023-04-13 11:23:33","Auto-generated exchange"
466,26,transfer,-721.50,EUR,985,"2024-11-27 21:16:57","Auto-generated transfer"
467,985,transfer,721.50,EUR,26,"2024-11-27 21:17:02","Auto-generated transfer"
468,26,transfer,-1023.53,EUR,514,"2022-04-23 10:45:25","Auto-generated transfer"
469,514,transfer,1023.53,EUR,26,"2022-04-23 10:45:30","Auto-generated transfer"
470,27,deposit,2733.01,USD,NULL,"2020-08-26 12:57:40","Auto-generated deposit"
471,27,exchange,396.94,USD,NULL,"2023-02-07 12:49:10","Auto-generated exchange"
472,27,withdrawal,-111.35,USD,NULL,"2021-10-25 16:30:39","Auto-generated withdrawal"
473,27,transfer,-910.84,USD,1006,"2025-05-05 17:31:42","Auto-generated transfer"
474,1006,transfer,910.84,USD,27,"2025-05-05 17:31:47","Auto-generated transfer"
475,27,payment,-617.70,USD,NULL,"2022-06-19 01:42:45","Auto-generated payment"
476,27,transfer,-1453.76,USD,784,"2024-03-20 22:24:35","Auto-generated transfer"
477,784,transfer,1453.76,USD,27,"2024-03-20 22:24:40","Auto-generated transfer"
478,27,exchange,650.81,USD,NULL,"2024-03-30 07:33:16","Auto-generated exchange"
479,27,payment,-395.38,USD,NULL,"2023-05-24 19:58:02","Auto-generated payment"
480,27,withdrawal,-241.52,USD,NULL,"2025-06-17 06:25:18","Auto-generated withdrawal"
481,27,withdrawal,-26.56,USD,NULL,"2023-12-11 12:46:25","Auto-generated withdrawal"
482,27,withdrawal,-16.38,USD,NULL,"2024-03-21 14:21:09","Auto-generated withdrawal"
483,27,deposit,730.60,USD,NULL,"2025-05-07 23:52:07","Auto-generated deposit"
484,27,transfer,-62.19,USD,1918,"2023-02-26 19:55:41","Auto-generated transfer"
485,1918,transfer,62.19,USD,27,"2023-02-26 19:55:46","Auto-generated transfer"
486,27,transfer,-435.78,USD,673,"2021-09-15 06:01:23","Auto-generated transfer"
487,673,transfer,435.78,USD,27,"2021-09-15 06:01:28","Auto-generated transfer"
488,28,deposit,4103.63,GBP,NULL,"2021-05-07 23:06:56","Auto-generated deposit"
489,28,payment,-435.98,GBP,NULL,"2022-11-27 02:52:28","Auto-generated payment"
490,28,deposit,2873.30,GBP,NULL,"2025-05-17 12:24:28","Auto-generated deposit"
491,28,exchange,931.31,GBP,NULL,"2021-08-06 00:39:55","Auto-generated exchange"
492,28,payment,-369.95,GBP,NULL,"2024-12-18 12:21:49","Auto-generated payment"
493,28,payment,-608.78,GBP,NULL,"2022-04-04 02:51:28","Auto-generated payment"
494,28,withdrawal,-646.41,GBP,NULL,"2022-10-08 13:11:29","Auto-generated withdrawal"
495,28,withdrawal,-320.58,GBP,NULL,"2021-08-15 08:24:23","Auto-generated withdrawal"
496,28,payment,-308.87,GBP,NULL,"2021-09-22 07:23:56","Auto-generated payment"
497,28,deposit,1674.09,GBP,NULL,"2022-01-19 18:18:14","Auto-generated deposit"
498,28,withdrawal,-184.52,GBP,NULL,"2021-11-08 21:49:28","Auto-generated withdrawal"
499,28,transfer,-1747.28,GBP,1464,"2025-07-13 09:00:34","Auto-generated transfer"
500,1464,transfer,1747.28,GBP,28,"2025-07-13 09:00:39","Auto-generated transfer"
501,28,transfer,-1972.91,GBP,1191,"2024-12-31 19:49:11","Auto-generated transfer"
502,1191,transfer,1972.91,GBP,28,"2024-12-31 19:49:16","Auto-generated transfer"
503,28,withdrawal,-534.47,GBP,NULL,"2023-06-26 11:11:02","Auto-generated withdrawal"
504,28,deposit,1239.99,GBP,NULL,"2022-04-20 04:06:13","Auto-generated deposit"
505,28,deposit,1663.68,GBP,NULL,"2021-08-09 00:48:29","Auto-generated deposit"
506,28,payment,-716.87,GBP,NULL,"2021-12-28 13:11:09","Auto-generated payment"
507,29,deposit,2014.69,EUR,NULL,"2020-09-21 10:03:09","Auto-generated deposit"
508,29,transfer,-1646.42,EUR,1089,"2024-10-29 15:43:37","Auto-generated transfer"
509,1089,transfer,1646.42,EUR,29,"2024-10-29 15:43:42","Auto-generated transfer"
510,29,deposit,2077.30,EUR,NULL,"2024-09-07 16:25:43","Auto-generated deposit"
511,29,deposit,2744.73,EUR,NULL,"2024-06-23 10:01:53","Auto-generated deposit"
512,29,payment,-50.05,EUR,NULL,"2022-12-11 03:23:02","Auto-generated payment"
513,29,deposit,658.23,EUR,NULL,"2022-10-06 08:06:36","Auto-generated deposit"
514,29,withdrawal,-99.87,EUR,NULL,"2025-03-21 18:38:12","Auto-generated withdrawal"
515,29,withdrawal,-796.26,EUR,NULL,"2023-09-29 13:13:42","Auto-generated withdrawal"
516,29,deposit,1631.54,EUR,NULL,"2024-12-15 14:58:42","Auto-generated deposit"
517,29,deposit,1493.98,EUR,NULL,"2023-04-14 15:34:37","Auto-generated deposit"
518,29,transfer,-902.13,EUR,1022,"2022-05-27 09:31:37","Auto-generated transfer"
519,1022,transfer,902.13,EUR,29,"2022-05-27 09:31:42","Auto-generated transfer"
520,29,payment,-45.78,EUR,NULL,"2025-03-20 12:23:21","Auto-generated payment"
521,29,withdrawal,-614.12,EUR,NULL,"2022-06-30 14:34:44","Auto-generated withdrawal"
522,30,deposit,4301.79,EUR,NULL,"2020-12-12 20:26:03","Auto-generated deposit"
523,30,payment,-388.83,EUR,NULL,"2023-08-21 14:09:57","Auto-generated payment"
524,30,exchange,667.03,EUR,NULL,"2023-07-03 10:31:00","Auto-generated exchange"
525,30,payment,-147.31,EUR,NULL,"2024-10-11 00:12:51","Auto-generated payment"
526,30,withdrawal,-472.12,EUR,NULL,"2022-09-18 07:46:49","Auto-generated withdrawal"
527,30,deposit,1719.25,EUR,NULL,"2022-07-23 20:16:58","Auto-generated deposit"
528,30,transfer,-764.49,EUR,56,"2022-03-04 08:51:07","Auto-generated transfer"
529,56,transfer,764.49,EUR,30,"2022-03-04 08:51:12","Auto-generated transfer"
530,30,payment,-897.12,EUR,NULL,"2022-12-26 23:58:04","Auto-generated payment"
531,30,deposit,2645.35,EUR,NULL,"2023-04-22 15:27:28","Auto-generated deposit"
532,30,withdrawal,-368.11,EUR,NULL,"2023-11-15 16:50:14","Auto-generated withdrawal"
533,30,payment,-105.02,EUR,NULL,"2023-01-02 03:55:19","Auto-generated payment"
534,31,deposit,4201.37,USD,NULL,"2020-11-12 07:49:38","Auto-generated deposit"
535,31,payment,-202.72,USD,NULL,"2021-11-16 14:11:15","Auto-generated payment"
536,31,deposit,2970.07,USD,NULL,"2022-12-12 12:00:41","Auto-generated deposit"
537,31,withdrawal,-168.26,USD,NULL,"2023-09-23 20:25:00","Auto-generated withdrawal"
538,31,payment,-660.66,USD,NULL,"2024-01-04 22:02:24","Auto-generated payment"
539,31,deposit,1374.12,USD,NULL,"2025-01-24 21:20:13","Auto-generated deposit"
540,31,transfer,-68.98,USD,746,"2022-05-31 03:30:50","Auto-generated transfer"
541,746,transfer,68.98,USD,31,"2022-05-31 03:30:55","Auto-generated transfer"
542,31,deposit,2031.09,USD,NULL,"2023-05-27 21:01:53","Auto-generated deposit"
543,31,transfer,-936.41,USD,312,"2024-08-17 15:35:30","Auto-generated transfer"
544,312,transfer,936.41,USD,31,"2024-08-17 15:35:35","Auto-generated transfer"
545,31,withdrawal,-988.39,USD,NULL,"2022-04-23 09:10:32","Auto-generated withdrawal"
546,31,payment,-187.75,USD,NULL,"2022-10-23 14:08:59","Auto-generated payment"
547,31,deposit,2865.83,USD,NULL,"2021-10-24 13:45:37","Auto-generated deposit"
548,31,deposit,2817.59,USD,NULL,"2022-10-31 08:36:15","Auto-generated deposit"
549,32,deposit,3105.08,USD,NULL,"2020-12-08 14:15:24","Auto-generated deposit"
550,32,exchange,-903.96,USD,NULL,"2024-04-13 04:12:38","Auto-generated exchange"
551,32,deposit,669.10,USD,NULL,"2022-05-12 14:56:55","Auto-generated deposit"
552,32,exchange,-900.79,USD,NULL,"2024-01-26 12:10:31","Auto-generated exchange"
553,32,payment,-548.81,USD,NULL,"2023-02-07 16:11:37","Auto-generated payment"
554,32,payment,-899.28,USD,NULL,"2022-11-12 22:55:05","Auto-generated payment"
555,32,deposit,2698.33,USD,NULL,"2022-12-01 05:00:21","Auto-generated deposit"
556,32,payment,-241.52,USD,NULL,"2022-07-04 04:34:33","Auto-generated payment"
557,32,deposit,1040.77,USD,NULL,"2022-12-29 07:33:51","Auto-generated deposit"
558,32,withdrawal,-815.93,USD,NULL,"2022-09-12 16:16:33","Auto-generated withdrawal"
559,32,payment,-226.83,USD,NULL,"2023-10-04 11:28:36","Auto-generated payment"
560,32,deposit,1745.50,USD,NULL,"2021-09-18 11:53:08","Auto-generated deposit"
561,32,deposit,1628.98,USD,NULL,"2024-01-20 21:14:29","Auto-generated deposit"
